name,city,state,website,vertical,source_strategy,source_url,evidence,date_added
Animae,San Diego,CA,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Tara Monsod was a 2024 James Beard Best Chef: California semifinalist for this Filipino-influenced fine-dining restaurant,2026-06-12
Kru,Sacramento,CA,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Billy Ngo was a 2024 James Beard Best Chef: California semifinalist for this contemporary Japanese restaurant,2026-06-12
Campione,Livingston,MT,,restaurants,small_market_local_dominance,https://www.axios.com/local/denver/2024/01/24/colorado-james-beard-awards-semifinalists-2024-chef-restaurants,Joshua Adams was a 2024 James Beard Best Chef: Mountain semifinalist for this Italian restaurant in destination town Livingston,2026-06-12
Amano,Caldwell,ID,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Salvador Alamilla was a 2024 James Beard Best Chef: Mountain semifinalist for heritage Mexican cooking,2026-06-12
Stanley Supper Club,Stanley,ID,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Ben Barlow and Heather Logan were 2024 James Beard Best Chef: Mountain semifinalists for this destination supper club,2026-06-12
Bar Nohm,Salt Lake City,UT,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,David Chon was a 2024 James Beard Best Chef: Mountain semifinalist for Korean-inspired dining,2026-06-12
Social Haus,Greenough,MT,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Brandon Cunningham was a 2024 James Beard Best Chef: Mountain semifinalist for this destination tasting-menu restaurant,2026-06-12
Le French,Denver,CO,,restaurants,press_awards_recent_momentum,https://www.axios.com/local/denver/2024/01/24/colorado-james-beard-awards-semifinalists-2024-chef-restaurants,Aminata and Rougui Dia were 2024 James Beard Best Chef: Mountain semifinalists for French-Senegalese cuisine,2026-06-12
Little Star Diner,Bozeman,MT,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Charley Graham was a 2024 James Beard Best Chef: Mountain semifinalist for this farm-to-table Bozeman restaurant,2026-06-12
Brasserie Porte Rouge,Missoula,MT,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Walker Hunter was a 2024 James Beard Best Chef: Mountain semifinalist for this French brasserie,2026-06-12
MontAsia,Fishtail,MT,,restaurants,small_market_local_dominance,https://www.ypradio.org/show/flavors-under-the-big-sky/2024-02-22/flavors-moment-2024-james-beard-foundation-semifinalists-best-chef-mountain-chefs-nick-steen-gullings-and-lee-johnson,Lee Johnson was a 2024 James Beard Best Chef: Mountain semifinalist for this Malaysian-Montanan small-town destination,2026-06-12
King Sushi,Jackson,WY,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Jason King was a 2024 James Beard Best Chef: Mountain semifinalist for sushi in resort-town Jackson,2026-06-12
Mazza Cafe,Salt Lake City,UT,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Ali Sabbah was a 2024 James Beard Best Chef: Mountain semifinalist for this Middle Eastern restaurant,2026-06-12
Walkers Grill,Billings,MT,,restaurants,small_market_local_dominance,https://www.ypradio.org/show/flavors-under-the-big-sky/2024-02-22/flavors-moment-2024-james-beard-foundation-semifinalists-best-chef-mountain-chefs-nick-steen-gullings-and-lee-johnson,Nick Steen Gullings was a 2024 James Beard Best Chef: Mountain semifinalist for this Billings fine-dining mainstay,2026-06-12
Rootstalk,Breckenridge,CO,,restaurants,small_market_local_dominance,https://www.axios.com/local/denver/2024/01/24/colorado-james-beard-awards-semifinalists-2024-chef-restaurants,Matt Vawter was a 2024 James Beard Best Chef: Mountain semifinalist (he won in 2025) for this resort-town tasting-menu restaurant,2026-06-12
Log Haven,Salt Lake City,UT,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Dave Jones was a 2024 James Beard Best Chef: Mountain semifinalist for this destination canyon restaurant,2026-06-12
KBC,Dothan,AL,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Top Chef winner Kelsey Barnard Clark was a 2024 James Beard Best Chef: South semifinalist for her Dothan restaurant,2026-06-12
Kadence,Orlando,FL,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Jennifer and Mark Berdin were 2024 James Beard Best Chef: South semifinalists for this hard-to-book omakase counter,2026-06-12
Maty's,Miami,FL,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Valerie Chang was a 2024 James Beard Best Chef: South semifinalist for this Peruvian restaurant,2026-06-12
Buccan,Palm Beach,FL,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Clay Conley was a 2024 James Beard Best Chef: South semifinalist for this Palm Beach destination restaurant,2026-06-12
Conifer,Bentonville,AR,,restaurants,small_market_local_dominance,https://platedmag.com/james-beard-semifinalists/,Matt Cooper was a 2024 James Beard Best Chef: South semifinalist for this foraged tasting-menu restaurant in Bentonville,2026-06-12
Elvie's,Jackson,MS,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Hunter Evans was a 2024 James Beard Best Chef: South semifinalist for this French-meets-Southern bistro,2026-06-12
Palm&Pine,New Orleans,LA,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Amarys and Jordan Herndon were 2024 James Beard Best Chef: South semifinalists for this chef-owned restaurant,2026-06-12
Helen,Birmingham,AL,,restaurants,press_awards_recent_momentum,https://alabamanewscenter.com/2024/01/25/meet-alabamas-2024-james-beard-awards-semifinalists/,Rob McDaniel was a 2024 James Beard Best Chef: South semifinalist for this live-fire steakhouse-style restaurant,2026-06-12
Kabooki Sushi,Orlando,FL,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Henry Moso was a 2024 James Beard Best Chef: South semifinalist for this chef-driven sushi restaurant,2026-06-12
Red or White,Mobile,AL,,restaurants,small_market_local_dominance,https://www.fox10tv.com/2024/01/25/mobile-chef-fairhope-restaurant-among-james-beard-award-semifinalists/,Arwen Rice was a 2024 James Beard Best Chef: South semifinalist; restaurant with a wine-shop-driven wine program,2026-06-12
Yeyo's El Alma de Mexico,Bentonville,AR,,restaurants,small_market_local_dominance,https://platedmag.com/james-beard-semifinalists/,Rafael Rios was a 2024 James Beard Best Chef: South semifinalist for this family-farm Mexican restaurant in Bentonville,2026-06-12
Mister Mao,New Orleans,LA,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,"Sophina Uong was a 2024 James Beard Best Chef: South semifinalist for this ""tropical roadhouse"" full-service restaurant",2026-06-12
Saffron,New Orleans,LA,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Arvinder Vilkhu was a 2024 James Beard Best Chef: South semifinalist for this Indian-Creole restaurant,2026-06-12
El Chingon,Philadelphia,PA,,restaurants,press_awards_recent_momentum,https://www.nbcphiladelphia.com/entertainment/the-scene/2024-james-beard-award-nominees-include-chefs-restaurants-from-philly-region/3756062/,Carlos Aparicio was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this Puebla-style BYOB,2026-06-12
Joon,Vienna,VA,,restaurants,press_awards_recent_momentum,https://washingtonian.com/2024/01/24/here-are-the-dc-area-james-beard-award-semifinalists-2024/,Najmieh Batmanglij and Christopher Morgan were 2024 James Beard Best Chef: Mid-Atlantic semifinalists for this Persian restaurant,2026-06-12
Centrolina,Washington,DC,,restaurants,press_awards_recent_momentum,https://washingtonian.com/2024/01/24/here-are-the-dc-area-james-beard-award-semifinalists-2024/,Amy Brandwein was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this Italian osteria and market,2026-06-12
Gass & Main,Haddonfield,NJ,,restaurants,small_market_local_dominance,https://www.nbcphiladelphia.com/entertainment/the-scene/2024-james-beard-award-nominees-include-chefs-restaurants-from-philly-region/3756062/,Dane DeMarco was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this small-town BYO tasting spot,2026-06-12
Korai Kitchen,Jersey City,NJ,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Nur-E Gulshan Rahman was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for home-style Bangladeshi cuisine,2026-06-12
Bronze,Washington,DC,,restaurants,press_awards_recent_momentum,https://washingtonian.com/2024/01/24/here-are-the-dc-area-james-beard-award-semifinalists-2024/,Keem Hughley was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this Afro-futurist full-service restaurant,2026-06-12
One Coastal,Fenwick Island,DE,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Matt Kern was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this beach-town destination restaurant,2026-06-12
Apteka,Pittsburgh,PA,,restaurants,press_awards_recent_momentum,https://goodfoodpittsburgh.com/pittsburgh-chefs-named-2024-james-beard-award-semifinalists/,Kate Lasky and Tomasz Skowronski were 2024 James Beard Best Chef: Mid-Atlantic semifinalists for this Eastern European restaurant,2026-06-12
Obelisk,Washington,DC,,restaurants,press_awards_recent_momentum,https://washingtonian.com/2024/01/24/here-are-the-dc-area-james-beard-award-semifinalists-2024/,Esther Lee was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this prix-fixe Italian institution,2026-06-12
Hickory at Nicewonder Farm and Vineyards,Bristol,VA,,restaurants,small_market_local_dominance,https://patch.com/virginia/fallschurch/17-va-dc-restaurants-chefs-named-2024-james-beard-semifinalists,Travis Milton was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for Appalachian fine dining with an estate wine program,2026-06-12
Bas Rouge,Easton,MD,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Harley Peet was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this European fine-dining destination on the Eastern Shore,2026-06-12
River Twice,Philadelphia,PA,,restaurants,press_awards_recent_momentum,https://www.nbcphiladelphia.com/entertainment/the-scene/2024-james-beard-award-nominees-include-chefs-restaurants-from-philly-region/3756062/,Randy Rucker was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this tasting-menu restaurant,2026-06-12
Rooster & Owl,Washington,DC,,restaurants,press_awards_recent_momentum,https://washingtonian.com/2024/01/24/here-are-the-dc-area-james-beard-award-semifinalists-2024/,Yuan Tang was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this veggie-forward tasting-menu restaurant,2026-06-12
Marta,Baltimore,MD,,restaurants,press_awards_recent_momentum,https://dailyvoice.com/virginia/arlington/james-beard-semifinalists-dc-maryland-virginia-chefs-restaurants-make-the-cut/,Matthew Oetting was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this Italian restaurant,2026-06-12
Smyrna,Charlottesville,VA,,restaurants,small_market_local_dominance,https://patch.com/virginia/fallschurch/17-va-dc-restaurants-chefs-named-2024-james-beard-semifinalists,Tarik Sengul was a 2024 James Beard Best Chef: Mid-Atlantic semifinalist for this Turkish restaurant,2026-06-12
Matia Kitchen,Orcas Island,WA,,restaurants,small_market_local_dominance,https://www.seattlemet.com/eat-and-drink/2024/01/seattle-2024-james-beard-semifninalists,Avery Adams was a 2024 James Beard Best Chef: Northwest semifinalist for this island destination restaurant,2026-06-12
The Table,Tacoma,WA,,restaurants,press_awards_recent_momentum,https://www.seattlemet.com/eat-and-drink/2024/01/seattle-2024-james-beard-semifninalists,Derek Bray was a 2024 James Beard Best Chef: Northwest semifinalist for this Tacoma fine-dining restaurant,2026-06-12
Communion,Seattle,WA,,restaurants,press_awards_recent_momentum,https://www.seattlemet.com/eat-and-drink/2024/01/seattle-2024-james-beard-semifninalists,"Kristi Brown was a 2024 James Beard Best Chef: Northwest semifinalist for ""Seattle Soul"" cooking",2026-06-12
MariPili Tapas Bar,Seattle,WA,,restaurants,press_awards_recent_momentum,https://seattlerefined.com/eat-drink/james-beard-award-semifinalists-2024-seattle-washington-communion-walrus-carpenter-bens-bread-maripili-off-alley,Grayson Corrales was a 2024 James Beard Best Chef: Northwest semifinalist for this Galician tapas restaurant,2026-06-12
Whisky & Ramen,Anchorage,AK,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Michael Dodge was a 2024 James Beard Best Chef: Northwest semifinalist for this Japanese-influenced full-service restaurant,2026-06-12
Crafted,Yakima,WA,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Dan Koommoo was a 2024 James Beard Best Chef: Northwest semifinalist for this Yakima chef-driven restaurant,2026-06-12
Off Alley,Seattle,WA,,restaurants,press_awards_recent_momentum,https://seattlerefined.com/eat-drink/james-beard-award-semifinalists-2024-seattle-washington-communion-walrus-carpenter-bens-bread-maripili-off-alley,Evan Leichtling was a 2024 James Beard Best Chef: Northwest semifinalist for this tiny hard-to-book nose-to-tail restaurant,2026-06-12
Okta,McMinnville,OR,,restaurants,small_market_local_dominance,https://www.pdxmonthly.com/eat-and-drink/2024/01/2024-oregon-james-beard-semifinalists,Matthew Lightner was a 2024 James Beard Best Chef: Northwest semifinalist for this wine-country tasting-menu destination,2026-06-12
Musang,Seattle,WA,,restaurants,press_awards_recent_momentum,https://www.seattlemet.com/eat-and-drink/2024/01/seattle-2024-james-beard-semifninalists,Melissa Miranda was a 2024 James Beard Best Chef: Northwest semifinalist for this Filipino restaurant,2026-06-12
The Pig and the Lady,Honolulu,HI,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Andrew Le was a 2024 James Beard Best Chef: Northwest and Pacific semifinalist for this Vietnamese restaurant,2026-06-12
Nami Kaze,Honolulu,HI,,restaurants,press_awards_recent_momentum,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Jason Peel was a 2024 James Beard Best Chef: Northwest and Pacific semifinalist for this Hawaii izakaya,2026-06-12
Marlow,Pukalani,HI,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Jeff Scheer was a 2024 James Beard Best Chef: Northwest and Pacific semifinalist for this upcountry Maui restaurant,2026-06-12
In Bocca Al Lupo,Juneau,AK,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Beau Schooler was a 2024 James Beard Best Chef: Northwest semifinalist for this Italian restaurant in Juneau,2026-06-12
Bar Futo,Portland,ME,,restaurants,press_awards_recent_momentum,https://www.pressherald.com/2024/01/24/james-beard-foundation-names-10-semifinalists-from-maine/,Ian Driscoll was a 2024 James Beard Best Chef: Northeast semifinalist for this Japanese-inspired restaurant,2026-06-12
The Honey Paw,Portland,ME,,restaurants,press_awards_recent_momentum,https://www.pressherald.com/2024/01/24/james-beard-foundation-names-10-semifinalists-from-maine/,Valerie Goldman was a 2024 James Beard Best Chef: Northeast semifinalist for this Asian-influenced noodle-forward restaurant,2026-06-12
The Shipwright's Daughter,Mystic,CT,,restaurants,small_market_local_dominance,https://www.fox61.com/article/life/food/connecticut-restaurants-chefs-recognized-as-semifinalists-in-james-beard-awards/520-96bf22a6-35b3-49cc-9ae1-753c8fb8868b,David Standridge was a 2024 James Beard Best Chef: Northeast semifinalist for this sustainable-seafood destination in Mystic,2026-06-12
Foglia,Bristol,RI,,restaurants,small_market_local_dominance,https://blog.visitnewengland.com/james-beard-award-2024-best-chef-semifinalists-connecticut-rhode-island-maine/,Peter Carvelli was a 2024 James Beard Best Chef: Northeast semifinalist for this Italian restaurant,2026-06-12
Jahunger,Providence,RI,,restaurants,press_awards_recent_momentum,https://blog.visitnewengland.com/james-beard-award-2024-best-chef-semifinalists-connecticut-rhode-island-maine/,Subat Dilmurat was a 2024 James Beard Best Chef: Northeast semifinalist for this Uyghur restaurant,2026-06-12
Dolores,Providence,RI,,restaurants,press_awards_recent_momentum,https://blog.visitnewengland.com/james-beard-award-2024-best-chef-semifinalists-connecticut-rhode-island-maine/,Maria Meza was a 2024 James Beard Best Chef: Northeast semifinalist for this Oaxacan restaurant,2026-06-12
Sanaa's Gourmet Mediterranean,Sioux Falls,SD,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Sanaa Abourezk was a 2024 James Beard Best Chef: Midwest semifinalist for this Mediterranean restaurant,2026-06-12
Odd Duck,Milwaukee,WI,,restaurants,press_awards_recent_momentum,https://www.tmj4.com/news/local-news/six-milwaukee-based-chefs-named-as-semifinalists-for-the-2024-james-beard-awards,Ross Bachhuber and Samuel Ek were 2024 James Beard Best Chef: Midwest semifinalists for this eclectic small-plates restaurant,2026-06-12
BernBaum's,Fargo,ND,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Andrea Baumgardner was a 2024 James Beard Best Chef: Midwest semifinalist for this Nordic-Jewish restaurant,2026-06-12
Chef Shack Bay City,Bay City,WI,,restaurants,small_market_local_dominance,https://cordeliacle.com/press/here-are-the-2024-james-beard-awards-restaurant-and-chef-semifinalists,Lisa Carlson and Carrie Summer were 2024 James Beard Best Chef: Midwest semifinalists for this small-town destination restaurant,2026-06-12
Plant,Asheville,NC,,restaurants,press_awards_recent_momentum,https://wlos.com/amp/news/local/restaurants-chefs-semifinalists-2024-james-beard-awards-asheville-market-place-gideon-ridge-inn-jason-sellers-kanlaya-gun-supachana,Jason Sellers was a 2024 James Beard Best Chef: Southeast semifinalist for this vegan fine-dining restaurant,2026-06-12
Puma Yu's,Athens,GA,,restaurants,small_market_local_dominance,https://styleblueprint.com/everyday/james-beard-awards-semifinalists/,Pete Amadhanirundr was a 2024 James Beard Best Chef: Southeast semifinalist for this Thai-influenced Athens restaurant,2026-06-12
Tio Lucho's,Atlanta,GA,,restaurants,press_awards_recent_momentum,https://styleblueprint.com/everyday/james-beard-awards-semifinalists/,Arnaldo Castillo was a 2024 James Beard Best Chef: Southeast semifinalist for Atlanta's first Peruvian restaurant,2026-06-12
Southern National,Atlanta,GA,,restaurants,press_awards_recent_momentum,https://styleblueprint.com/everyday/james-beard-awards-semifinalists/,Duane Nutter was a 2024 James Beard Best Chef: Southeast semifinalist for this modern Southern restaurant,2026-06-12
The Fat Lamb,Louisville,KY,,restaurants,press_awards_recent_momentum,https://styleblueprint.com/everyday/james-beard-awards-semifinalists/,Dallas McGarity was a 2024 James Beard Best Chef: Southeast semifinalist for this contemporary comfort restaurant,2026-06-12
1010 Bridge,Charleston,WV,,restaurants,small_market_local_dominance,https://www.wvgazettemail.com/life/food_and_dining/2-wv-chefs-named-as-beard-semifinalists-1-picked-for-2nd-straight-year/article_a5a04e28-4119-5cf5-9e3a-5661e5d3c118.html,Paul Smith (2024 Best Chef: Southeast semifinalist and eventual winner) leads this Charleston WV fine-dining restaurant,2026-06-12
