name,city,state,website,vertical,source_strategy,source_url,evidence,date_added
Perry's Provincetown,Provincetown,MA,,wine,small_market_local_dominance,https://www.chowhound.com/2103109/best-wine-shops-in-the-country/,Chowhound 20-best-US pick; Provincetown indie whose new Palm Springs outpost was voted USA Today's #1 Best Wine Shop.,2026-06-12
Wine Therapy,New York,NY,https://winetherapynyc.com/,wine,natural_wine_map,https://winetherapynyc.com/,"Pioneering Nolita natural wine shop founded 2005, stocking eclectic organic and biodynamic producers.",2026-06-12
Leisir,New York,NY,,wine,best_of_city_list,https://www.timeout.com/newyork/bars/best-wine-shops-in-nyc,Time Out coolest-NYC-wine-shops pick celebrating female winemakers and New York State vineyards.,2026-06-12
Flatiron Wines & Spirits,New York,NY,,wine,best_of_city_list,https://www.timeout.com/newyork/bars/best-wine-shops-in-nyc,Time Out NYC pick known for a robust Burgundy section plus natural wines at every price point.,2026-06-12
Manhattan Wine Company,New York,NY,,wine,best_of_city_list,https://www.timeout.com/newyork/bars/best-wine-shops-in-nyc,"NYC shop emphasizing small producers and unique finds, cited in best-NYC-wine-shop coverage.",2026-06-12
Peoples Wine,New York,NY,,wine,natural_wine_map,https://punchdrink.com/articles/best-natural-wine-bars-new-york-city-nyc/,Natural-wine shop/bar hybrid in the Market Line from the Wildair/Contra team (explicit retail component).,2026-06-12
Domaine LA,Los Angeles,CA,,wine,natural_wine_map,https://jordangassner.com/the-best-natural-wine-stores-in-los-angeles/,Jill Bernheimer's shop with one of LA's biggest natural wine selections and weekly tastings.,2026-06-12
Helen's Wines,Los Angeles,CA,,wine,natural_wine_map,https://jordangassner.com/the-best-natural-wine-stores-in-los-angeles/,Female-owned boutique bottle shop at Jon & Vinny's stocking California natural wines and European labels.,2026-06-12
KAMP Wines,Los Angeles,CA,,wine,natural_wine_map,https://jordangassner.com/the-best-natural-wine-stores-in-los-angeles/,Silver Lake shop with curated natural and organic wines priced under $40.,2026-06-12
Psychic Wines,Los Angeles,CA,,wine,natural_wine_map,https://jordangassner.com/the-best-natural-wine-stores-in-los-angeles/,Silver Lake shop with one of the best natural wine selections in Los Angeles.,2026-06-12
DIA Natural Wine,Los Angeles,CA,,wine,natural_wine_map,https://jordangassner.com/the-best-natural-wine-stores-in-los-angeles/,Mother-and-daughter-owned natural wine shop focused on organic farming and low/no-intervention winemaking.,2026-06-12
Good Clean Fun,Los Angeles,CA,,wine,natural_wine_map,https://jordangassner.com/the-best-natural-wine-stores-in-los-angeles/,Downtown LA natural wine shop (with restaurant hybrid) selling only wines made without pesticides or harmful chemicals.,2026-06-12
Silverlake Wine,Los Angeles,CA,,wine,natural_wine_map,https://www.tastingtable.com/1129072/the-best-wine-shops-in-los-angeles/,"Two-location LA indie with a vast natural, organic and biodynamic selection.",2026-06-12
Red & White Wines,Chicago,IL,,wine,natural_wine_map,https://www.timeout.com/chicago/shopping/the-best-wine-shops-in-chicago,Environmentally conscious Chicago shop specializing in natural pours and hard-to-find bottles.,2026-06-12
Diversey Wine,Chicago,IL,,wine,existing_club_transition,https://www.diverseywine.com/,"Logan Square natural wine shop running its own monthly wine club ($60/mo, two bottles with notes, free tasting and 10% off retail).",2026-06-12
Easy Does It,Chicago,IL,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-in-chicago,Casual Chicago spot to sip or stock up on natural wines and specialty beverages.,2026-06-12
All Together Now,Chicago,IL,,wine,existing_club_transition,https://alltogethernow.fun/,Ukrainian Village natural wine shop/cheese counter whose monthly wine club members get scarce bottles and seasonal favorites.,2026-06-12
Verve Wine Chicago,Chicago,IL,https://chi.vervewine.com/,wine,best_of_city_list,https://chi.vervewine.com/,"Master Sommelier Dustin Wilson's independent Chicago shop, a fixture in best-Chicago-wine-shop coverage.",2026-06-12
Ruby Wine,San Francisco,CA,,wine,natural_wine_map,https://sanfranciscodrinksguide.com/en/blog/features-106/brands-108/leading-wine-shops-to-check-out-in-san-francisco-237.htm,"San Francisco's oldest natural wine shop, stocking organic and biodynamic wines made without additives.",2026-06-12
Flatiron Wines & Spirits SF,San Francisco,CA,https://sf.flatiron-wines.com/,wine,best_of_city_list,https://sanfranciscodrinksguide.com/en/blog/features-106/brands-108/leading-wine-shops-to-check-out-in-san-francisco-237.htm,SF shop known for rare Burgundy and boundary-pushing natural wines.,2026-06-12
Terroir Natural Wine Merchant,San Francisco,CA,,wine,natural_wine_map,https://sanfranciscodrinksguide.com/en/blog/features-106/brands-108/leading-wine-shops-to-check-out-in-san-francisco-237.htm,"Wine merchant (with bar hybrid) specializing in small natural and biodynamic producers, deep in Jura and Loire.",2026-06-12
Gemini Bottle Co.,San Francisco,CA,,wine,natural_wine_map,https://sanfranciscodrinksguide.com/en/blog/features-106/brands-108/leading-wine-shops-to-check-out-in-san-francisco-237.htm,SF bottle shop with a dedicated natural wine selection.,2026-06-12
Biondivino,San Francisco,CA,,wine,best_of_city_list,https://sanfranciscodrinksguide.com/en/blog/features-106/brands-108/leading-wine-shops-to-check-out-in-san-francisco-237.htm,Italian-focused SF boutique described as a living wine list with many organic and biodynamic options.,2026-06-12
Verve Wine SF,San Francisco,CA,https://sf.vervewine.com/,wine,best_of_city_list,https://sf.vervewine.com/,"Master Sommelier Dustin Wilson's independent SF shop, a fixture in best-SF-wine-shop coverage.",2026-06-12
Molly's Bottle Shop,Seattle,WA,,wine,existing_club_transition,https://www.emeraldpalate.com/best-seattle-wine-stores-and-shops/,Sunset Hill natural wine specialist that runs its own monthly wine club.,2026-06-12
Left Bank,Seattle,WA,,wine,natural_wine_map,https://www.emeraldpalate.com/best-seattle-wine-stores-and-shops/,Two-location wine bar/bottle shop hybrid making affordable natural wine accessible.,2026-06-12
Petit Soif,Seattle,WA,,wine,natural_wine_map,https://www.emeraldpalate.com/best-seattle-wine-stores-and-shops/,Beacon Hill bottle shop with a fun collection of natural wines.,2026-06-12
Imperfetta,Seattle,WA,,wine,natural_wine_map,https://www.emeraldpalate.com/best-seattle-wine-stores-and-shops/,Tiny natural wine shop on the Fremont canal cited among Seattle's best wine shops.,2026-06-12
Vinnie's Wine Shop,Seattle,WA,https://www.vinniesseattle.com/,wine,natural_wine_map,https://www.vinniesseattle.com/,Seattle natural wine bottle shop with 100+ natural wines (with bar/small-plates hybrid).,2026-06-12
Sebastiano's Natural Wines,Seattle,WA,,wine,natural_wine_map,https://www.raisin.digital/en/north-america/countries/united-states/washington/seattle/wine-shops/,Dedicated natural wine shop listed on Raisin's Seattle natural wine map.,2026-06-12
Petite Wine + Bottle Shop,Seattle,WA,,wine,natural_wine_map,https://www.raisin.digital/en/north-america/countries/united-states/washington/seattle/wine-shops/,Natural wine bottle shop listed on Raisin's Seattle natural wine map.,2026-06-12
Halfseas Wine & Bottle Shop,Seattle,WA,https://www.halfseaswine.com/,wine,existing_club_transition,https://www.halfseaswine.com/wine-club,Ballard bottle shop of small independent producers that already runs a monthly wine club with in-shop pickup.,2026-06-12
Ardor,Portland,OR,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-portland-oregon,SE Belmont shop selling 100% natural wines from small local and international producers.,2026-06-12
Division Wines,Portland,OR,,wine,best_of_city_list,https://pdxrecs.substack.com/p/going-out-no-24-portlands-best-wine,Called wine shop exceptionalism in Portland best-wine-shop coverage for approachable service and quality sourcing.,2026-06-12
Bar Norman,Portland,OR,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-portland-oregon,Dana Frank's natural wine bottle shop and bar hybrid on SE Division (explicit retail component).,2026-06-12
Vino Veritas,Portland,OR,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-portland-oregon,Wine bar/bottle shop hybrid with over 400 wines including natural selections (explicit retail component).,2026-06-12
LoLo Wine,Austin,TX,,wine,natural_wine_map,https://www.austinchronicle.com/food/2023-05-26/where-to-find-natural-wine-in-austin/,East 6th natural wine destination selling bottles to go alongside its bar (explicit retail component).,2026-06-12
Little Tipsy,Austin,TX,,wine,natural_wine_map,https://mysa.wine/blogs/updates/where-to-find-natural-wine-austin-2024,Called the top spot for natural wine retail in Austin with deeply knowledgeable staff.,2026-06-12
Golden Hour Wine,Austin,TX,,wine,natural_wine_map,https://mysa.wine/blogs/updates/where-to-find-natural-wine-austin-2024,"South Austin wine bar-and-shop hybrid known for quality, authenticity-driven selections (explicit retail component).",2026-06-12
Cork & Screw,Austin,TX,,wine,natural_wine_map,https://www.austinchronicle.com/food/2023-05-26/where-to-find-natural-wine-in-austin/,East Austin bottle shop and tasting bar with a clear fondness for natural wines.,2026-06-12
Proof Wine & Spirits,Denver,CO,https://proofwinedenver.com/,wine,natural_wine_map,https://proofwinedenver.com/,"RiNo shop focused on small family producers making sustainable, organic, natural and biodynamic wine.",2026-06-12
Denver Wine Merchant,Denver,CO,https://denverwinemerchant.com/,wine,existing_club_transition,https://denverwinemerchant.com/pages/wine-club,"Sommelier-owned shop already running monthly wine clubs (three small-production wines for $99/mo, plus Burgundy and Piedmont clubs).",2026-06-12
Mondo Vino,Denver,CO,,wine,best_of_city_list,https://www.uncovercolorado.com/wine-stores-in-denver-co/,"Highlands indie since 1999 known for unique sourcing, complimentary cellar tastings and free local delivery.",2026-06-12
The Wine Bottega,Boston,MA,,wine,existing_club_transition,https://www.boston.com/culture/food/2021/09/25/where-to-find-natural-wine-around-boston/,North End shop selling exclusively natural wine since 2016 and running a 'Natty Wine Club' 3- or 6-bottle monthly subscription.,2026-06-12
Social Wines,Boston,MA,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-in-boston,Well-curated independent shop cited in Boston natural wine guides.,2026-06-12
Neighborhood Wines,Boston,MA,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-in-boston,"Boston shop pairing natural wines with local, seasonal, organic food.",2026-06-12
Urban Grape,Boston,MA,https://bos.theurbangrape.shop/,wine,existing_club_transition,https://bos.theurbangrape.shop/,Black- and woman-owned South End shop already running wine clubs from Urban Sampler to Urban Connoisseur tiers.,2026-06-12
Solar Myth Bottle Shop,Philadelphia,PA,,wine,natural_wine_map,https://www.phillymag.com/foobooz/natural-wine-philadelphia/,"Boutique bottle shop with one of Philadelphia's best natural wine lists, run by wine director Lauren Demers.",2026-06-12
Superette,Philadelphia,PA,,wine,natural_wine_map,https://www.phillymag.com/foobooz/natural-wine-philadelphia/,Chloe Grigri's Passyunk Avenue bar/bottle-shop hybrid from leaders of Philly's natural wine scene (explicit retail component).,2026-06-12
Richmond Bottle Shop,Philadelphia,PA,,wine,natural_wine_map,https://www.phillymag.com/foobooz/natural-wine-philadelphia/,Aramingo Ave shop with a notable range of organic and biodynamic natural wines.,2026-06-12
Fishtown Social,Philadelphia,PA,,wine,natural_wine_map,https://www.phillymag.com/foobooz/natural-wine-philadelphia/,Self-described 'Fishtown's OG spot for natural wine' with an attached micro wine shop (explicit retail component).,2026-06-12
Tinys Bottle Shop,Philadelphia,PA,,wine,natural_wine_map,https://www.phillymag.com/foobooz/natural-wine-philadelphia/,Shop behind the Lunar Inn carrying over 100 natural wines.,2026-06-12
320 Market & Cafe,Swarthmore,PA,,wine,small_market_local_dominance,https://www.paeats.org/feature/natural-wine-in-pennsylvania/,"Suburban market whose natural and organic wine selection is called among the best on the East Coast (Donkey & Goat, Eric Texier, Frank Cornelissen).",2026-06-12
Nido Wine Shop + Market,Washington,DC,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-buy-natural-wine-washington-dc,"Mt Pleasant curated wine shop with gourmet market pairings, on DC natural wine maps.",2026-06-12
DCanter,Washington,DC,https://www.dcanterwines.com/,wine,best_of_city_list,https://www.dcanterwines.com/,"Capitol Hill wine boutique with organic/sustainable small producers, wine classes, tastings and a concierge service.",2026-06-12
Surdyk's,Minneapolis,MN,,wine,best_of_city_list,https://www.wineenthusiast.com/culture/wine/minneapolis-wine-destination/,Independently owned Minneapolis institution since 1934 cited in Wine Enthusiast's Minneapolis wine-scene feature.,2026-06-12
France 44 Wines & Spirits,Minneapolis,MN,,wine,best_of_city_list,https://www.wineenthusiast.com/culture/wine/minneapolis-wine-destination/,Top-rated independent Minneapolis wine shop cited in Wine Enthusiast's Minneapolis wine-scene coverage.,2026-06-12
Cork Dork Wine,Minneapolis,MN,,wine,best_of_city_list,https://www.wineenthusiast.com/culture/wine/minneapolis-wine-destination/,Top-rated independent Minneapolis wine store cited in city best-wine-shop coverage.,2026-06-12
Light Years Natural Wine Shop & Bar,Houston,TX,,wine,natural_wine_map,https://www.houstoniamag.com/eat-and-drink/houston-wine-stores-wine-bottles,"Montrose shop/bar hybrid called Houston's first all-natural wine bar, selling low-intervention bottles to go (explicit retail component).",2026-06-12
48 Hrs Wine Shop,Houston,TX,,wine,natural_wine_map,https://www.houstoniamag.com/eat-and-drink/houston-wine-stores-wine-bottles,Corner store with a heavily curated ~100-label natural wine selection and Sunday tastings.,2026-06-12
Padres Wine Bar + Shop,Houston,TX,https://padreswine.com/,wine,natural_wine_map,https://padreswine.com/,Houston bar-plus-shop with curated organic and natural wines from limited-production artisanal producers (explicit retail component).,2026-06-12
Neighborhood Cellar,Dallas,TX,,wine,best_of_city_list,https://www.papercitymag.com/restaurants/best-wine-stores-dallas/,Bishop Arts wine store/bar run by certified sommelier Ian Montgomery with an accessible Wine 101 series.,2026-06-12
The Meteor,Dallas,TX,,wine,natural_wine_map,https://www.dmagazine.com/food-drink/2021/07/5-places-in-dallas-to-sip-natural-wine/,Design District cafe/wine shop hybrid with an expansive natural wine selection to-go.,2026-06-12
Fond,Dallas,TX,,wine,natural_wine_map,https://www.papercitymag.com/restaurants/best-wine-stores-dallas/,Dallas bar-and-shop hybrid that has quickly become a favorite among the city's wine enthusiasts (explicit retail component).,2026-06-12
Elemental Spirits Co.,Atlanta,GA,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-atlanta-2024-update,Atlanta independent with walls of naturally made wines from small producers.,2026-06-12
Perrine's Wine Shop,Atlanta,GA,https://perrineswine.com/,wine,existing_club_transition,https://perrineswine.com/pages/wine-club,"Atlanta shop focused on sustainable/organic/biodynamic family producers, already running Signature and Super monthly wine clubs.",2026-06-12
3 Parks Wine Shop,Atlanta,GA,,wine,existing_club_transition,https://3parkswine.com/pages/wine-club,Natural-leaning Atlanta shop already running a 4- or 6-bottle monthly wine club ($60-$90/mo) with member discounts and flights.,2026-06-12
Vine Fine Wine,Decatur,GA,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-atlanta-2024-update,"Decatur natural wine shop stocking only low-intervention, sustainable wines.",2026-06-12
Press Shop,Atlanta,GA,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-atlanta-2024-update,"Carefully curated natural wine selection in a shop that pairs bottles with books, gifts and art.",2026-06-12
Lucio/Wine Shop,Miami,FL,,wine,natural_wine_map,https://vintnerproject.com/wine/6-natural-wine-hotspots-in-miami/,"One of Miami's original natural wine shops, chef-owned and voted Best Wine Shop by Miami New Times readers.",2026-06-12
Sobremesa,Miami Shores,FL,,wine,natural_wine_map,https://vintnerproject.com/wine/6-natural-wine-hotspots-in-miami/,"Miami Shores shop specializing in organic, biodynamic and small-production natural wines, with tasting events and workshops.",2026-06-12
Woodland Wine Merchant,Nashville,TN,https://www.woodlandwinemerchant.com/,wine,natural_wine_map,https://www.raisin.digital/en/explore/united-states/tennessee/venues/woodland-wine-merchant-1112/,East Nashville bottle shop focused on artisan producers practicing natural and sustainable methods.,2026-06-12
Harvest Wine Market,Nashville,TN,https://harvestwinemarket.com/,wine,best_of_city_list,https://harvestwinemarket.com/,"Belle Meade shop curating sustainably grown wines from renowned and emerging producers, with weekly Sunday tastings.",2026-06-12
Really Really Nice Wines,New Orleans,LA,https://www.reallyreallynicewines.com/,wine,natural_wine_map,https://www.reallyreallynicewines.com/,Uptown shop (with natural wine bar) where everything comes from small independent growers using minimal intervention.,2026-06-12
Faubourg Wines,New Orleans,LA,https://www.faubourgwines.com/,wine,natural_wine_map,https://www.faubourgwines.com/,"Retail shop since 2012 specializing in small-production naturally crafted wines, with regular tastings and education.",2026-06-12
Spirit Wine,New Orleans,LA,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-new-orleans,New Orleans shop with an emphasis on minimal-intervention natural wines and sustainability.,2026-06-12
Keife & Co.,New Orleans,LA,,wine,best_of_city_list,https://www.wineenthusiast.com/culture/travel/a-wine-lovers-guide-to-new-orleans/,Curated CBD wine-and-gourmet shop cited in Wine Enthusiast's wine lover's guide to New Orleans.,2026-06-12
Sauvage Wine Bar and Shop,Phoenix,AZ,https://www.sauvagephx.com/,wine,natural_wine_map,https://www.sauvagephx.com/,All-natural and biodynamic wine shop/bar hybrid named Best Wine Bar in Phoenix with the city's most thrilling low-intervention retail selection.,2026-06-12
Hidden Track Bottle Shop,Phoenix,AZ,,wine,best_of_city_list,https://www.phoenixnewtimes.com/restaurants/the-best-wine-shops-in-metro-phoenix-7494665,"Phoenix New Times best-wine-shop pick specializing in small-production wines outside mainstream distribution, including Arizona producers.",2026-06-12
Atlas Wines,Scottsdale,AZ,,wine,best_of_city_list,https://www.phoenixnewtimes.com/restaurants/where-to-buy-arizona-wines-in-phoenix-21259593,Scottsdale indie shop known for consistently stocking local Arizona wines.,2026-06-12
Clos Wine Shop,San Diego,CA,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-san-diego-2024-update,"University Heights shop specializing in natural, organic and biodynamic wines from small sustainable producers.",2026-06-12
Vino Carta,San Diego,CA,https://www.vinocartasd.com/,wine,natural_wine_map,https://www.vinocartasd.com/,Little Italy wine shop (and bar) known for natural and small-production wines.,2026-06-12
The Rose Wine Bar & Bottle Shop,San Diego,CA,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-san-diego-2024-update,South Park natural wine bar that doubles as a retail wine shop with bottles to take home (explicit retail component).,2026-06-12
Old Woodward Cellar,Birmingham,MI,,wine,best_of_city_list,https://www.hourdetroit.com/drinks-beverages/wine-shops-to-check-out-in-metro-detroit/,Metro Detroit shop staffed by wine enthusiasts hosting dozens of tastings a year.,2026-06-12
House of Pure Vin,Detroit,MI,https://houseofpurevin.com/,wine,best_of_city_list,https://houseofpurevin.com/,"Downtown Detroit experiential wine retail with curation by origin, style, organic and sustainable attributes.",2026-06-12
Parker's Table,St. Louis,MO,,wine,best_of_city_list,https://www.saucemagazine.com/drink-2/11-places-in-st-louis-to-shop-for-wine-like-a-sommelier-17333470/,Jon Parker's specialty wine store stocking low-intervention wines and regional classics.,2026-06-12
St. Louis Wine Market,Des Peres,MO,https://www.stlwinemarket.com/,wine,best_of_city_list,https://www.stlmag.com/dining/top-wine-stores-in-st-louis/,13-year-old independent wine market named among St. Louis's top wine stores.,2026-06-12
Starrs,Richmond Heights,MO,,wine,best_of_city_list,https://www.stlmag.com/dining/top-wine-stores-in-st-louis/,Locally owned since 1979 with carefully curated age-worthy wines and cheese.,2026-06-12
Grand Spirits Bottle Co.,St. Louis,MO,,wine,natural_wine_map,https://www.stlmag.com/culture/travel/where-to-enjoy-natural-wine-in-st-louis-and-beyond/,Prime St. Louis stop for low-intervention wines with bottles to go.,2026-06-12
St. Louis Cellar,Des Peres,MO,,wine,best_of_city_list,https://www.stlmag.com/dining/top-wine-stores-in-st-louis/,Small independent shop with impressive global wines and regular tastings.,2026-06-12
Bond Street Wines,Charlotte,NC,,wine,natural_wine_map,https://www.raisin.digital/en/explore/united-states/north-carolina/charlotte/venues/wine-shops/,Center-city Charlotte shop with a huge natural wine selection.,2026-06-12
Frenchy's Sip and Shop,Charlotte,NC,,wine,natural_wine_map,https://mysa.wine/blogs/no-mog-blog/where-to-find-natural-wine-in-north-carolina-and-south-carolina,South End sip-and-shop opened July 2024 with more than 700 natural wines and craft beers.,2026-06-12
Angels Ate Lemons,Baltimore,MD,,wine,natural_wine_map,https://www.thebanner.com/culture/things-to-do/baltimore-win-spots-PGBUSGG3BVG7JFOQNEFBZHOZDI/,Lane Harlan and Matthew Pierce's hidden bottle shop selling primarily low-intervention natural wine.,2026-06-12
Remington Wine Company,Baltimore,MD,,wine,natural_wine_map,https://www.thebanner.com/culture/things-to-do/baltimore-win-spots-PGBUSGG3BVG7JFOQNEFBZHOZDI/,Husband-and-wife-run neighborhood shop with an impressive natural wine collection and twice-weekly tastings.,2026-06-12
The Wine Source,Baltimore,MD,,wine,best_of_city_list,https://www.gayot.com/wines/best-wine-stores-in-baltimore-md/,"Hampden independent with an expansive, carefully curated selection, cited among Baltimore's best wine stores.",2026-06-12
Apteka Bottle Shop,Pittsburgh,PA,,wine,natural_wine_map,https://www.pghcitypaper.com/food-drink/five-local-pittsburgh-shops-to-buy-bottles-of-natural-wine-18568754,Pittsburgh City Paper pick functioning as a natural wine bottle shop for wine geeks and the natural-curious (restaurant hybrid).,2026-06-12
Solera Wine Shop & Bar,Pittsburgh,PA,,wine,natural_wine_map,https://pittsburgh.citycast.fm/food-drink/best-places-drink-wine-pittsburgh,"Bar-and-bottle-shop hybrid with a lengthy funky list spanning bubbles, orange and natural wines (explicit retail component).",2026-06-12
P'Vino,Pittsburgh,PA,,wine,best_of_city_list,https://www.pghcitypaper.com/food-drink/five-local-pittsburgh-shops-to-buy-bottles-of-natural-wine-18568754,Shadyside indie selling natural wine and bottles beyond state-store offerings.,2026-06-12
Gentile's Wine Sellers,Columbus,OH,,wine,natural_wine_map,https://www.yelp.com/search?find_desc=Natural+Wine+Store&find_loc=Columbus,+OH,Named among the top natural wine stores in Columbus.,2026-06-12
Meza Wine Shop,Columbus,OH,,wine,natural_wine_map,https://www.yelp.com/search?find_desc=Natural+Wine+Store&find_loc=Columbus,+OH,Named among the top natural wine stores in Columbus.,2026-06-12
Thirst Wine Merchants,Brooklyn,NY,https://thirstmerchants.com/,wine,natural_wine_map,https://thirstmerchants.com/,Fort Greene natural wine store run by a husband-and-wife team working with independent winemakers on rotating small-batch selections.,2026-06-12
