name,city,state,website,vertical,source_strategy,source_url,evidence,date_added
Meat Wonderfood Butcher Shop,Orlando,FL,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Orlando%2C+FL,"Top Orlando butcher shop carrying select, prime and certified wagyu beef.",2026-06-12
Ogeechee Meat Market,Savannah,GA,,butchers,best_of_city_list,https://www.connectsavannah.com/food-and-drink/food-5481304,"Family-run Savannah nose-to-tail shop buying whole animals from local farms and making sausage, bacon and lunchmeat in-house.",2026-06-12
Hunter Cattle Co.,Brooklet,GA,https://huntercattle.com/,butchers,small_market_local_dominance,https://huntercattle.com/,"Grass-fed beef farm near Savannah with a real retail farm store; praised for quality, atmosphere and variety.",2026-06-12
The Fat Calf,Tulsa,OK,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Tulsa%2C+OK,"Named among Tulsa's top craft butcher shops.",2026-06-12
Siegi's Sausage Factory,Tulsa,OK,,butchers,best_of_city_list,https://findthemarkets.com/meat/meat-markets-in-tulsa/,"Tulsa institution crafting traditional Austrian-style sausages in-house since the 1980s.",2026-06-12
Harvard Meats,Tulsa,OK,,butchers,best_of_city_list,https://findthemarkets.com/meat/meat-markets-in-tulsa/,"Family-owned Tulsa butcher known for USDA-certified beef, free-range poultry and an extensive specialty sausage variety.",2026-06-12
Tulsa Beef & Provision,Tulsa,OK,,butchers,best_of_city_list,https://findthemarkets.com/meat/meat-markets-in-tulsa/,"Founded 1935; legacy Tulsa butcher supplying residents and restaurants with top-quality beef.",2026-06-12
Cusack Meats,Oklahoma City,OK,,butchers,best_of_city_list,https://butcherbud.com/butcher-shops/oklahoma/oklahoma-city,"Legacy family OKC butcher highlighted among the city's top shops; known for smoked meats and quality beef.",2026-06-12
Porcellino's Craft Butcher,Memphis,TN,,butchers,best_of_city_list,https://goop.com/place/tennessee/memphis/white-station-restaurants/porcellinos-craft-butcher/,"Chef-led craft butcher from Hog & Hominy's Andy Ticer and Michael Hudman; whole-animal focus with local purveyors.",2026-06-12
The Butcher Shop at Folk's Folly,Memphis,TN,,butchers,best_of_city_list,https://ilovememphisblog.com/top-butcher-shops,"Side-door butcher storefront of Memphis' original prime steakhouse; case stocked with prime strips and tomahawks.",2026-06-12
Charlie's Meat Market,Memphis,TN,,butchers,best_of_city_list,https://ilovememphisblog.com/top-butcher-shops,"Third-generation family-run Memphis butcher on I Love Memphis' top independent butcher shops list; burger patties ground daily.",2026-06-12
Jesse's Butcher Shop,Knoxville,TN,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Knoxville%2C+TN,"Praised among Knoxville's best butchers for exceptionally high-quality offerings.",2026-06-12
Black Sheep Market GVL,Greenville,SC,,butchers,best_of_city_list,https://gvltoday.6amcity.com/butcher-shops-greenville-sc,"Featured in GVLtoday's roundup of Greenville butcher shops; independent specialty butcher and market.",2026-06-12
Anderson Butcher Shop,Anderson,SC,,butchers,small_market_local_dominance,https://myfamilytravels.com/hidden-butcher-shops-in-south-carolina-that-foodies-are-traveling-for/,"Family-owned upstate SC shop with 36 years of experience; fresh-cut meats plus gourmet to-go dishes.",2026-06-12
High Steaks Butcher Shop,Johns Island,SC,,butchers,best_of_city_list,https://myfamilytravels.com/hidden-butcher-shops-in-south-carolina-that-foodies-are-traveling-for/,"Small, focused Johns Island butcher offering custom cuts with cooking guidance; on SC hidden butcher shops list.",2026-06-12
The Mayor,Richmond,VA,https://www.themayormeats.com,butchers,best_of_city_list,https://www.themayormeats.com,"Full-service butcher shop founded by CIA-trained chef-butcher Kyle Morse; premium cuts, charcuterie and sausages all crafted in-house from local meats.",2026-06-12
Harv's Butcher Shop,Lancaster,KY,https://harvsbutchershop.com/,butchers,small_market_local_dominance,https://decorhint.com/kentucky-meat-markets-that-prove-good-butcher-still-matters/,"Independent small-town Kentucky butcher featured among 11 Kentucky meat markets proving a good butcher still matters.",2026-06-12
Keener Farm Butcher Block,Dayton,OH,https://www.keenerfarm.com/keener-butcher-block/,butchers,existing_club_transition,https://www.keenerfarm.com/keener-butcher-block/,"Farm-owned retail butcher store tied to a meat CSA program; grass-fed beef, pastured chicken and choice pork cuts.",2026-06-12
The Hungarian Butcher,Dayton,OH,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Dayton%2C+OH,"Top-rated Dayton butcher making exceptional sausages in-house, including spicy smoked Hungarian sausage and custom varieties.",2026-06-12
Carroll Creek Farms - The Meat Retreat,Waynesville,OH,https://www.carrollcreekfarms.com/how-it-works/where-to-buy-and-pickup/,butchers,small_market_local_dominance,https://www.carrollcreekfarms.com/how-it-works/where-to-buy-and-pickup/,"Farm-run retail meat store serving Cincinnati and Dayton; pasture-raised meats with home delivery program.",2026-06-12
Underground Meats,Madison,WI,https://undergroundmeats.com/,butchers,press_awards_recent_momentum,https://undergroundmeats.com/,"Madison artisanal charcuterie maker working with local farmers and heritage breeds; handcrafted salami.",2026-06-12
La Vacca Butchery,Grand Rapids,MI,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Grand+Rapids%2C+MI,"Named among Grand Rapids' top butcher shops; independent craft butchery.",2026-06-12
Grand Butchers,Grand Rapids,MI,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Grand+Rapids%2C+MI,"Listed among the top-rated independent butcher shops in Grand Rapids.",2026-06-12
Byron Center Meats,Byron Center,MI,,butchers,small_market_local_dominance,https://www.yelp.com/search?cflt=meats&find_loc=Grand+Rapids%2C+MI,"Long-running family butcher near Grand Rapids known for award-winning house-made sausage and smoked meats.",2026-06-12
Mudpond Farm,Honesdale,PA,,butchers,small_market_local_dominance,https://www.paeats.org/news/2024/41-pennsylvania-butchers/,"PA Eats '41 Prime PA Butcher Shops' pick; farm-plus-butcher-shop with wagyu cuts and hand-cut jerky smoked in house.",2026-06-12
Citera Meat Market,Stroudsburg,PA,,butchers,best_of_city_list,https://www.paeats.org/news/2024/41-pennsylvania-butchers/,"PA Eats prime-butcher list; family-owned traditional shop with smoked products and meat cut daily.",2026-06-12
Gordon's Butcher & Market,Erie,PA,,butchers,best_of_city_list,https://www.paeats.org/news/2024/41-pennsylvania-butchers/,"PA Eats prime-butcher list pick for Erie; full butcher case of steaks, sausage and house items.",2026-06-12
Lombardi's Prime Meats,Philadelphia,PA,,butchers,best_of_city_list,https://www.paeats.org/news/2024/41-pennsylvania-butchers/,"PA Eats prime-butcher list; owner Anthony Lombardi's South Philly shop with prime steak cuts and milk-fed veal.",2026-06-12
Halteman Family Meats,Philadelphia,PA,https://haltemanfamilymeats.com/,butchers,best_of_city_list,https://www.paeats.org/news/2024/41-pennsylvania-butchers/,"Reading Terminal Market butcher on PA Eats prime-butcher list; specialties in smoked bacon, scrapple and prime beef.",2026-06-12
Haring Brothers Meats,Doylestown,PA,,butchers,press_awards_recent_momentum,https://bucksco.today/2026/05/haring-brothers-meats-doylestown/,"Named one of the best butcher shops in Pennsylvania in May 2026 local press coverage.",2026-06-12
Buffalo Butchers,Buffalo,NY,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Buffalo%2C+NY,"Listed among Buffalo's top butcher shops; independent cut-to-order butcher.",2026-06-12
Valint's Meats,Buffalo,NY,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Buffalo%2C+NY,"Top Buffalo butcher with meats cut to order including pork crown roast and extra-thick prime steaks.",2026-06-12
Butcher's Blueprint,Gates,NY,https://www.butchersblueprint.com/,butchers,best_of_city_list,https://www.butchersblueprint.com/,"Rochester-area butcher offering fresh hand-cut meats with custom cuts tailored to customer preferences.",2026-06-12
Mazzye's Meats,North Syracuse,NY,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher&find_loc=Syracuse%2C+NY,"Named among Syracuse's leading butcher shops; independent full-service butcher.",2026-06-12
Fenwick's Choice Meats,Baltimore,MD,https://crossstmarket.com/merchant/fenwicks-choice-meats/,butchers,best_of_city_list,https://crossstmarket.com/merchant/fenwicks-choice-meats/,"Cross Street Market butcher since 1952 known for quality meats from whole chickens to slab bacon and custom cuts.",2026-06-12
Wasserman & Lemberger,Baltimore,MD,https://wandlkoshermeats.com/,butchers,best_of_city_list,https://wandlkoshermeats.com/,"Baltimore's premier kosher butchery since 1950 with most beef locally sourced.",2026-06-12
Baumann's Fine Meats,Brentwood,MO,https://baumannsfinemeats.com/,butchers,press_awards_recent_momentum,https://www.stlmag.com/dining/the-best-butcher-shops-in-st-louis/,"Voted favorite butcher shop in Sauce Magazine Readers' Choice; Brentwood staple since 1988 with hand-cut steaks and house andouille.",2026-06-12
G&W Sausage Co.,St. Louis,MO,,butchers,best_of_city_list,https://www.stlmag.com/dining/the-best-butcher-shops-in-st-louis/,"St. Louis Magazine best-butcher list; the city's source for traditional Bavarian sausages made the same way since the 1960s.",2026-06-12
Horrmann Meat Co.,Springfield,MO,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Springfield%2C+MO,"Springfield MO butcher known for fresh (not frozen) meats and specialty items.",2026-06-12
Utah Natural Meat,West Jordan,UT,https://www.utahnaturalmeat.com/,butchers,small_market_local_dominance,https://www.visitutah.com/articles/where-s-the-meat,"Third-generation farm with on-farm butcher shop; meat dry-aged, hand-cut and wrapped on site with a head-to-tail philosophy.",2026-06-12
Mad Butcher Meat Co.,Sacramento,CA,,butchers,best_of_city_list,https://sactoday.6amcity.com/local-butchers-making-sacramento-cut-above-the-rest,"Family-owned Sacramento shop known for hard-to-find cuts like A5 Wagyu; featured in SACtoday local butcher roundup.",2026-06-12
Watkins Ranch Butcher Shop,Santa Barbara,CA,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Santa+Barbara%2C+CA,"Ranch-backed butcher shop named among Santa Barbara's top butchers.",2026-06-12
The Ventura Meat Company,Ventura,CA,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Santa+Barbara%2C+CA,"Independent craft butcher listed among the top shops in the Santa Barbara/Ventura area.",2026-06-12
Woody's Butcher Block,San Luis Obispo,CA,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=San+Luis+Obispo%2C+CA,"Top-rated San Luis Obispo butcher recognized among grass-fed beef butchers.",2026-06-12
Suprema Meat Market,Oceano,CA,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=San+Luis+Obispo+County%2C+CA,"Listed among SLO County's top butchers and grass-fed beef sources.",2026-06-12
Sam's Butcher Block,Bosque Farms,NM,,butchers,small_market_local_dominance,https://myfamilytravels.com/hidden-new-mexico-butcher-shops-locals-swear-by/,"Family-owned gem on the hidden New Mexico butcher shops list, known for unbeatable ribeyes.",2026-06-12
Green Valley Meats,Albuquerque,NM,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Albuquerque%2C+NM,"Recommended among Albuquerque's quality craft butcher shops.",2026-06-12
Casanova's Butchery,Omaha,NE,,butchers,best_of_city_list,https://movetoomaha.com/best-butcher-shops-in-omaha/,"Small chef-driven Omaha shop with dry-aged options and seasonal specialties.",2026-06-12
Central Meat Market,Providence,RI,https://www.centralmeatmarket.com/,butchers,best_of_city_list,https://www.centralmeatmarket.com/,"Family-owned full-line Providence butcher since the early 1980s; all butchers have 15+ years of custom-cutting experience.",2026-06-12
Bourgeois Meat Market,Thibodaux,LA,https://bourgeoismeatmarket.com/,butchers,small_market_local_dominance,https://bourgeoismeatmarket.com/,"Family-owned Louisiana boucherie since 1891 handcrafting authentic Cajun smoked meats with old-school techniques.",2026-06-12
Salumeria Biellese,New York,NY,https://www.salumeriabiellese.com/,butchers,press_awards_recent_momentum,https://www.salumeriabiellese.com/,"Hand-crafting salami since 1925; Slow Food NYC award recipient for authenticity, quality and sustainability.",2026-06-12
Salumeria Rosi,New York,NY,https://www.salumeriarosinyc.com/,butchers,best_of_city_list,https://www.salumeriarosinyc.com/,"Upper West Side salumi shop and restaurant hybrid offering imported and house Italian cured meats at a retail counter.",2026-06-12
Journeyman Meat Co.,Healdsburg,CA,https://journeymanmeat.com/,butchers,best_of_city_list,https://journeymanmeat.com/cut-cured-crafted/salumeria-wine-shop/,"Old-world butcher shop and salumeria with handmade salumi delivered daily from its own salumificio, paired with local wines.",2026-06-12
La Salumina,Hurleyville,NY,https://www.lasaluminany.com/,butchers,small_market_local_dominance,https://www.lasaluminany.com/,"Catskills artisan salumeria crafting Italian-style cured meats with a retail shop.",2026-06-12
Piccone's Corner,Portland,OR,,butchers,press_awards_recent_momentum,https://www.pdxmonthly.com/eat-and-drink/2023/05/piccones-corner-butcher-shop-salumi-salami,"Portland Monthly covered its house-made farm-to-ferment salumi program, curing 45 days to 18 months for culatello.",2026-06-12
Primal Meat & Fish Market,Bozeman,MT,,butchers,best_of_city_list,https://my1035.com/best-meat-in-bozeman/,"Full-service Bozeman butcher shop with local and regional meats; on Bozeman's best butchers list.",2026-06-12
Matt's Old Fashioned Butcher and Deli,Livingston,MT,,butchers,small_market_local_dominance,https://xlcountry.com/local-butcher-shops-montana/,"Livingston's go-to butcher for locally processed meat since 1996.",2026-06-12
Double K Ranch Meats,Missoula,MT,https://www.doublekranchmt.com/,butchers,small_market_local_dominance,https://www.doublekranchmt.com/,"Ranch-backed butcher with Missoula and Darby locations plus a restaurant and deli; Montana's finest local meats.",2026-06-12
Oxford Meat Company,Oxford,MS,,butchers,best_of_city_list,https://oxfordmag.com/a-cut-above-the-rest-oxford-meat-company-brings-new-option-to-town/,"Oxford Magazine profile; shop founded to bring the freshest, best-tasting meats and seafood to Oxford with house prepared items.",2026-06-12
LB's Meat Market,Oxford,MS,,butchers,press_awards_recent_momentum,https://qualitybusinessawards.com/2026/the-best-Butcher-Shop-in-Oxford-Mississippi/LBs-Meat-Market,"Named best butcher shop in Oxford MS 2026 (Quality Business Awards); praised for aged products and wide selection.",2026-06-12
The Flora Butcher,Flora,MS,,butchers,small_market_local_dominance,https://www.facebook.com/theflorabutcher/,"Old-world style Mississippi butcher shop specializing in local animals, artisan products and Raines Farm Wagyu beef.",2026-06-12
Hall's Market,West Hartford,CT,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Hartford%2C+CT,"Named among the Hartford area's top butcher shops; long-standing family market with full butcher counter.",2026-06-12
Newington Meat Center,Newington,CT,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Hartford%2C+CT,"Listed among the top butcher shops in the Hartford area; independent full-service meat center.",2026-06-12
Arnold's Meats,Chicopee,MA,https://arnoldsmeats.com/,butchers,best_of_city_list,https://arnoldsmeats.com/,"Family-owned Western Mass butcher since 1974 with one of the region's largest selections of beef, lamb and veal cut to order.",2026-06-12
Ye Olde Butcher Shoppe,Springfield,MA,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Springfield%2C+MA,"Named among the best butchers in Springfield MA; traditional independent butcher shop.",2026-06-12
Rolf's Pork Store,Albany,NY,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=meats&find_loc=Albany%2C+NY,"Albany German-style pork store named among the area's top meat shops; house-made wursts and smoked meats.",2026-06-12
Fred the Butcher,Halfmoon,NY,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=meats&find_loc=Albany%2C+NY,"Top-rated Albany-area independent butcher shop.",2026-06-12
PRIMAL: Your Local Butcher,Albany,NY,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=meats&find_loc=Albany%2C+NY,"Albany craft butcher named among the area's top meat shops.",2026-06-12
Haldas Market,Wilmington,DE,,butchers,best_of_city_list,https://decorhint.com/delaware-butcher-shops-known-for-high-quality-cuts/,"On the 10 Delaware butcher shops known for high-quality cuts list; customers cite it as the quality butcher in Wilmington.",2026-06-12
Bachetti Bros,Wilmington,DE,,butchers,best_of_city_list,https://decorhint.com/delaware-butcher-shops-known-for-high-quality-cuts/,"Long-running family butcher and gourmet market on Delaware's high-quality-cuts butcher list.",2026-06-12
Herman's Quality Meat Shoppe,Newark,DE,,butchers,best_of_city_list,https://decorhint.com/delaware-butcher-shops-known-for-high-quality-cuts/,"Named among Delaware butcher shops known for high-quality cuts.",2026-06-12
Santana's Butchery,Wilmington,DE,,butchers,best_of_city_list,https://www.yelp.com/search?cflt=butcher&find_loc=Wilmington%2C+DE,"Listed among Wilmington's top independent butcher shops.",2026-06-12
Rancher Butcher Chef,Bend,OR,,butchers,best_of_city_list,https://roamthenorthwest.com/the-best-butcher-shops-in-bend/,"On the best butcher shops in Bend list; ranch-to-butcher-to-chef concept with its own beef program.",2026-06-12
The Meat Locker,Bend,OR,,butchers,best_of_city_list,https://allthingsbend.org/blog/where-to-get-best-meat-in-bend-or,"Named a top meat shop in Bend's where-to-get-the-best-meat guide.",2026-06-12
Long's Meat Market,Eugene,OR,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Eugene%2C+OR,"Eugene institution named among the city's top butcher shops.",2026-06-12
Benedetti's Meat Market & Deli,Eugene,OR,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Eugene%2C+OR,"Named among Eugene's top butcher shops; Italian-style meat market and deli.",2026-06-12
Bright Oak Meats,Eugene,OR,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Eugene%2C+OR,"Eugene craft butcher focused on pasture-raised local meats; on the city's top butcher list.",2026-06-12
John's Meat Market,Scotch Plains,NJ,https://www.johnsmarket.com/,butchers,press_awards_recent_momentum,https://www.johnsmarket.com/,"Voted NJ's best butcher; dry-aging USDA beef for over 75 years including four-week-aged prime cuts.",2026-06-12
Beaver Brook Ranch,Hope,NJ,https://beaverbrookranch.com/,butchers,small_market_local_dominance,https://beaverbrookranch.com/,"Third-generation farm butcher with retail sales; grass-fed grass-finished beef dry-aged 14 days per cut.",2026-06-12
Wyckoff Prime Meats,Wyckoff,NJ,http://www.waldwickprimemeats.com/,butchers,best_of_city_list,http://www.waldwickprimemeats.com/,"Bergen County butcher offering dry-aged steaks, organic chicken and veal in affluent Wyckoff.",2026-06-12
Monmouth Meats,Red Bank,NJ,,butchers,best_of_city_list,https://wrat.com/listicle/get-your-grill-on-with-these-jersey-shore-butchers-this-holiday-weekend/,"Jersey Shore butcher roundup pick; owner-run the old-fashioned way with one-on-one service and quality cuts.",2026-06-12
Bringhurst Meats,Berlin,NJ,https://bringhurstmeats.com/,butchers,small_market_local_dominance,https://bringhurstmeats.com/,"Long-running South Jersey family butcher shop and custom meat cutter.",2026-06-12
