name,city,state,website,vertical,source_strategy,source_url,evidence,date_added
Radius Butcher & Grocery,Austin,TX,,butchers,press_awards_recent_momentum,https://austin.culturemap.com/news/city-life/radius-butcher-shop-opening/,"Farm-to-table butcher and grocery emphasizing whole-animal utilization and regenerative Texas farms; sausages, charcuterie and stocks",2026-06-16
Hudson Meat Market,Austin,TX,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Austin%2C+TX,Cited among top Austin butcher shops for quality cuts,2026-06-16
Southern Steer Butcher,Lakeway,TX,,butchers,small_market_local_dominance,https://do512family.com/butcher-shops-craft-meats-in-austin/,Craft butcher serving the Lakeway/Austin area listed among top local craft meat shops,2026-06-16
Smoke Shack Meat Market,San Antonio,TX,smokeshackdelicatexan.com,butchers,press_awards_recent_momentum,https://www.texasmonthly.com/bbq/making-sausages-game-changer-smoke-shack/,"Texas Monthly-cited meat market sourcing 90% locally including whole hogs, Peeler Ranch Wagyu and house-made sausage; Slow Food member",2026-06-16
Bolner's Grocery & Meat Market,San Antonio,TX,,butchers,best_of_city_list,https://www.tripadvisor.com/Restaurant_Review-g60956-d1134605-Reviews-Bolner_s_Grocery_Meat_Market-San_Antonio_Texas.html,"San Antonio butcher praised for aged beef, locally produced meats and home-ground sausages plus Wagyu hot dogs",2026-06-16
Schotts Meat Market,San Antonio,TX,schottsmeatmarket.com,butchers,small_market_local_dominance,https://www.schottsmeatmarket.com/,Old-school San Antonio butcher known for house-made beef jerky and dried sausage,2026-06-16
Mertz Sausage Co,San Antonio,TX,mertzsausage.com,butchers,small_market_local_dominance,https://www.mertzsausage.com/,San Antonio sausage maker since 1929 using premium natural ingredients,2026-06-16
Opa's Smoked Meats,Fredericksburg,TX,opassmokedmeats.com,butchers,small_market_local_dominance,https://opassmokedmeats.com/pages/our-story,Hill Country German smokehouse since 1947 producing premium smoked sausage from authentic German recipes,2026-06-16
Granzin's Meat Market,New Braunfels,TX,granzins.com,butchers,small_market_local_dominance,https://granzins.com/,Old-fashioned Hill Country market slaughtering its own hogs and cattle; makes all sausage and bacon in-house including famous dried sausage,2026-06-16
Rust's Meat Market,New Braunfels,TX,,butchers,small_market_local_dominance,https://texashighways.com/food-drink/opa-s-smokehouse-in-fredericksburg/,Historic New Braunfels meat market smoking sausage in a brick German smokehouse using 1800s-era methods,2026-06-16
Eckermann's Meat Market,College Station,TX,,butchers,small_market_local_dominance,https://www.texasrealfood.com/zip/college-station-77840/butchers/,Family meat market established 1961 serving the Bryan/College Station area,2026-06-16
Champs Meat Market,Corpus Christi,TX,champsmeatmarket.com,butchers,small_market_local_dominance,https://champsmeatmarket.com/,"Calallen/Corpus Christi butcher working directly with ranches for custom cuts of beef, pork, chicken and turkey",2026-06-16
Raising 'em Right,Beeville,TX,raisingemrightbeef.com,butchers,small_market_local_dominance,https://raisingemrightbeef.com/,Ranch-to-table pasture-raised beef with a local butcher shop in Beeville plus pickup (farm retail/share),2026-06-16
Country Meat Market,Fort Worth,TX,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Fort+Worth%2C+TX,Top-rated Fort Worth butcher shop,2026-06-16
Prolific Butcher Shop,Fort Worth,TX,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Fort+Worth%2C+TX,Craft butcher among Fort Worth's top-rated meat shops,2026-06-16
Burgundy's Local,Fort Worth,TX,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Fort+Worth%2C+TX,Local-focused Fort Worth butcher and grocer among top-rated shops,2026-06-16
Roy Pope Grocery & Market,Fort Worth,TX,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Fort+Worth%2C+TX,Longtime Fort Worth grocery and full-service meat market among top butcher listings,2026-06-16
Texas Slabs,Fort Worth,TX,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Fort+Worth%2C+TX,Fort Worth craft meat shop listed among top butchers,2026-06-16
Patterson Ranch,Whiteface,TX,pattersonranch.net,butchers,small_market_local_dominance,https://pattersonranch.net/,Multi-generational Lubbock-area beef ranch selling direct (farm retail/share),2026-06-16
Western Daughters,Denver,CO,westerndaughters.square.site,butchers,best_of_city_list,https://303magazine.com/2018/09/denver-butchers/,"Denver's only whole-animal butcher in the Highlands, beef dry-aged 21 days, sourced within 250 miles",2026-06-16
Marczyk Fine Foods,Denver,CO,marczykfinefoods.com,butchers,best_of_city_list,https://marczykfinefoods.com/meat-seafood,"Neighborhood market regarded as one of the area's finest butchers, all in-house cutting with expert butcher",2026-06-16
Continental Sausage,Denver,CO,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=sausage+casing&find_loc=Denver%2C+CO,Denver house-made sausage and charcuterie maker listed among top meat shops,2026-06-16
Leevers Locavore,Denver,CO,,butchers,best_of_city_list,https://www.westword.com/restaurants/olivers-meats-denver-open-100-years-18049230,Denver local-focused market with full butcher program cited among notable Denver butcher shops,2026-06-16
The Boar and Bull,Loveland,CO,,butchers,small_market_local_dominance,https://thegroupinc.com/our-communities/locally-raised-eggs-meat-noco/,Downtown Loveland butcher shop and tavern open since 2014,2026-06-16
Jodar Farms,Fort Collins,CO,jodarfarms.com,butchers,small_market_local_dominance,https://www.jodarfarms.com/,Pasture-based farm selling beef and eggs via CSA membership (farm retail/share): beef offered through summer and winter CSA,2026-06-16
Ranch Foods Direct,Colorado Springs,CO,,butchers,small_market_local_dominance,https://www.cobeef.com/cooking/local-beef-directory,Two Colorado Springs locations selling locally sourced meats from the founder's own cattle farm (farm retail/share),2026-06-16
The Prime Cut Co,Colorado Springs,CO,theprimecutcos.com,butchers,small_market_local_dominance,https://www.theprimecutcos.com/,Independent Colorado Springs butcher shop,2026-06-16
Sunnyside Farms Market,Durango,CO,sunnysidefarmsmarket.com,butchers,small_market_local_dominance,https://sunnysidefarmsmarket.com/,"Durango butcher counter stocked with pasture-raised beef, pork and lamb cuts plus house-crafted specialty meats (farm retail/share)",2026-06-16
Beltex Meats,Salt Lake City,UT,,butchers,best_of_city_list,https://gastronomicslc.com/the-best-butcher-shops-in-utah/,Considered Utah's best specialty butcher; custom whole-animal shop sourcing only humanely pasture-raised antibiotic-free animals,2026-06-16
Heber Valley Meat,Heber City,UT,hebervalleymeat.com,butchers,press_awards_recent_momentum,https://www.hebervalleymeat.com/,Wasatch Back's premier butcher specializing in full-carcass butchering; won Best of State for Meat Products,2026-06-16
Springville Meat & Cold Storage,Springville,UT,,butchers,small_market_local_dominance,https://www.yelp.com/search?cflt=butcher&find_loc=Provo%2C+UT,"Family-owned since 1922 with grass-fed beef from local ranchers, heritage-breed pork, free-range poultry cut to order and slow-smoked signature sausages",2026-06-16
Ream's Springville Market,Springville,UT,,butchers,small_market_local_dominance,https://www.yelp.com/search?cflt=butcher&find_loc=Provo%2C+UT,Gourmet grocery with full-service butcher counter offering dry-aged steaks and house-made charcuterie like soppressata and summer sausage,2026-06-16
Beck & Bulow,Santa Fe,NM,beckandbulow.com,butchers,best_of_city_list,https://www.beckandbulow.com/pages/santa-fe-butcher-shop,"Santa Fe specialty butcher focused on grass-fed free-roaming bison plus elk, wild boar and lamb, partnering with small local ranches",2026-06-16
Dr. Field Goods Butcher Shop,Santa Fe,NM,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher&find_loc=Santa+Fe%2C+NM,Santa Fe butcher shop and bakery cited among top Santa Fe butchers,2026-06-16
Sweet Mercy Farms,Albuquerque,NM,sweetmercyfarms.com,butchers,small_market_local_dominance,https://www.sweetmercyfarms.com/,"Family farm offering grass-fed/finished beef, heritage pork and pastured chicken sold direct (farm retail/share)",2026-06-16
Arcadia Meat Market,Phoenix,AZ,arcadiameatmarket.com,butchers,press_awards_recent_momentum,https://thebutchersguide.com/shops/arcadia-meat-market/,"Whole-animal butchery led by second-gen master butcher, dry-ages cuts minimum 30 days, all Arizona pasture-raised; offers 30-lb grass-fed beef share (farm retail/share)",2026-06-16
The Meat Shop,Phoenix,AZ,,butchers,best_of_city_list,https://www.phoenixnewtimes.com/best-of/2023/food-and-drink/best-butcher-shop-17222096,"Phoenix New Times Best Butcher Shop; grass-fed beef, locally raised free-range chicken, open-range veal and pasture-raised lamb",2026-06-16
Proper Meats + Provisions,Flagstaff,AZ,,butchers,small_market_local_dominance,https://www.goodfoodfinderaz.com/blog/2023/6/29/elevate-your-grill-game-where-to-purchase-local-meat-amp-other-grilling-favorites,Arizona's only exclusively local whole-animal butcher shop and deli; humanely and sustainably farm-raised meats,2026-06-16
Houghton Meat Market,Tucson,AZ,,butchers,best_of_city_list,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Tucson%2C+AZ,Tucson butcher shop cited among the city's top meat markets,2026-06-16
Daniel's Gourmet Meats,Bozeman,MT,danielsgourmetmeats.com,butchers,press_awards_recent_momentum,https://ediblebozeman.com/local-guides/local-meats/,"Family-owned artisan market run by third-gen butcher; hand-cut naturally smoked small-batch charcuterie, local grass-fed and Prime meats",2026-06-16
Montana City Meats,Helena,MT,montanacitymeats.com,butchers,small_market_local_dominance,https://www.montanacitymeats.com/,"Helena Valley's top-reputation butcher finishing animals on grass and alfalfa, selling cuts and whole animals (farm retail/share)",2026-06-16
ST Bar Ranch,Bozeman,MT,,butchers,small_market_local_dominance,https://www.yelp.com/search?find_desc=butcher+shop&find_loc=Bozeman%2C+MT,"Family-owned ranch ethically raising natural hormone-free beef, selling quarter/whole animals delivered (farm retail/share)",2026-06-16
Whalen's Meat Packing,Bozeman,MT,,butchers,small_market_local_dominance,https://www.yelp.com/search?cflt=meats&find_loc=Bozeman%2C+MT,Bozeman-area butcher and meat packing operation cited among top local meat shops,2026-06-16
Pintler Mountain Beef,Missoula,MT,pintlermountainbeef.com,butchers,small_market_local_dominance,https://pintlermountainbeef.com/,"Cattle raised humanely without hormones or antibiotics, grass-fed and grass-finished beef sold direct (farm retail/share)",2026-06-16
Wickens Ranch,Bozeman,MT,wickensranch.com,butchers,small_market_local_dominance,https://wickensranch.com/,Local Montana beef ranch selling direct (farm retail/share),2026-06-16
Porterhouse Market,Eagle,ID,porterhousemarket.com,butchers,small_market_local_dominance,https://www.porterhousemarket.com/,"Eagle butcher since 2000 featuring all-natural Northwest-raised meats, fresh seafood and curated meat-and-cheese plates",2026-06-16
Meridian Meat & Sausage,Meridian,ID,,butchers,small_market_local_dominance,https://butcherbud.com/butcher-shops/idaho/boise,Boise-area butcher and sausage maker cited among top local meat shops,2026-06-16
McIntyre Family Farms,Boise,ID,mcintyrefamilyfarms.com,butchers,small_market_local_dominance,https://mcintyrefamilyfarms.com/,"Pasture-raised meats with no antibiotics or hormones, sold via delivery/pickup across the Treasure Valley (farm retail/share)",2026-06-16
Cunningham Pastured Meats,Boise,ID,cunninghampasturedmeats.com,butchers,small_market_local_dominance,https://cunninghampasturedmeats.com/,Small family business offering pasture-raised meats since 2013 with Boise-area delivery (farm retail/share),2026-06-16
Rhett's Meat Market,Oklahoma City,OK,,butchers,best_of_city_list,https://butcherbud.com/butcher-shops/oklahoma/oklahoma-city,Oklahoma City butcher cited among the city's top meat shops,2026-06-16
Alex Rogers Meat Market and Processing,Oklahoma City,OK,,butchers,small_market_local_dominance,https://butcherbud.com/butcher-shops/oklahoma/oklahoma-city,OKC butcher and processor cited among top local meat shops,2026-06-16
The Butchers Block Meat Market,Oklahoma City,OK,,butchers,best_of_city_list,https://butcherbud.com/butcher-shops/oklahoma/oklahoma-city,OKC butcher cited among the city's top meat shops,2026-06-16
Cossey's Custom Cut Meats,Oklahoma City,OK,,butchers,small_market_local_dominance,https://www.yelp.com/search?find_desc=Butcher+Shop&find_loc=Oklahoma+City%2C+OK,OKC custom-cut butcher cited among top local meat shops,2026-06-16
Wild Country Meats,Cleveland,OK,wildcountrymeats.com,butchers,small_market_local_dominance,https://www.wildcountrymeats.com/meat-market-tulsa/,"Custom processor and meat market offering whole/half beef shares of beef, pork, buffalo, lamb and goat delivered to Tulsa and OKC metros (farm retail/share)",2026-06-16
Tallgrass Heritage,Tulsa,OK,tallgrassheritage.com,butchers,small_market_local_dominance,https://www.tallgrassheritage.com/,"Family ranch grass-fed/grass-finished beef partnering with artisanal butchers using traditional dry-aging, sold direct (farm retail/share)",2026-06-16
Chug Springs Butchery,Casper,WY,chugspringsbutcheryllc.com,butchers,small_market_local_dominance,https://www.chugspringsbutcheryllc.com/butcher-shop-casper-wy,Wyoming butcher shop with Casper and Cheyenne locations,2026-06-16
Cowboy State Custom Meats,Casper,WY,,butchers,small_market_local_dominance,https://www.yelp.com/search?cflt=butcher&find_loc=Casper%2C+WY,Casper custom butcher cited among the area's top meat shops,2026-06-16
Grazing Hills Ranch,Casper,WY,,butchers,small_market_local_dominance,https://www.yelp.com/search?cflt=butcher&find_loc=Casper%2C+WY,Casper-area ranch selling meat direct cited among top local butchers (farm retail/share),2026-06-16
Kennebec Meat Company,Bath,ME,,butchers,best_of_city_list,https://mainstreetmaine.org/listing/kennebec-meat-company-bath-me/,Downtown Bath whole-animal butchery sourcing locally from Maine farms,2026-06-16
The Flying Butcher,Amherst,NH,https://www.theflyingbutcher.com/butcher-shop,butchers,best_of_city_list,https://www.theflyingbutcher.com/butcher-shop,"Premier NH butcher offering top-choice-or-higher beef, non-GMO poultry and 60% local brews",2026-06-16
Tuckaway Butchery,Raymond,NH,https://www.tuckaway.com/,butchers,press_awards_recent_momentum,https://www.tuckaway.com/,"Region's highest-quality specialty meat shop with 20+ hand-crafted sausages, run by two-time Guy's Grocery Games champion",2026-06-16
Butcher & Pantry,Brownsville,VT,https://www.butcherandpantry.com/,butchers,best_of_city_list,https://www.butcherandpantry.com/,"Whole-animal butcher sourcing entire animals from local VT farms, heritage pork and house-made sausages",2026-06-16
Morgan Brook Farm,Westford,VT,https://www.morganbrookfarmvt.com/our-butchers,butchers,small_market_local_dominance,https://www.morganbrookfarmvt.com/our-butchers,farm retail/share - on-farm Wagyu butcher shop raising pasture-raised cattle through their entire lifespan,2026-06-16
The Village Butcher,Woodstock,VT,https://www.thevillagebutchervt.com/,butchers,best_of_city_list,https://www.thevillagebutchervt.com/gallery-3,"Old-world style butchery, cut-and-grind-to-order, locally sourced humanely raised GMO-free meats",2026-06-16
Jacuterie,Ancramdale,NY,,butchers,press_awards_recent_momentum,https://hvmag.com/food/hudson-valley-butcher-shops/,"European-style charcuterie from Herondale Farm, salami aged five weeks in custom curing chambers",2026-06-16
Campbell Meats,Mount Kisco,NY,,butchers,best_of_city_list,https://westchestermagazine.com/food/meat-butchers-westchester/,Craft butcher with sustainable whole-animal approach and housemade charcuterie from Hudson Valley purveyors,2026-06-16
Fleisher's,Kingston,NY,,butchers,existing_club_transition,https://hvmag.com/food/hudson-valley-butcher-shops/,"Flagship grass-fed/organic butcher carrying pasture-raised beef, heritage pork from local NY farms; offers shares",2026-06-16
Quattro's Farm Store,Pleasant Valley,NY,,butchers,small_market_local_dominance,https://hvmag.com/food/hudson-valley-butcher-shops/,farm retail/share - Dutchess County farm store/butcher selling own pasture-raised poultry and game,2026-06-16
Meat Wagon,Kingston,NY,https://www.chronogram.com/food-drink/meat-wagon-whole-animal-butcher-shop-kingston-12283493/,butchers,press_awards_recent_momentum,https://www.chronogram.com/food-drink/meat-wagon-whole-animal-butcher-shop-kingston-12283493/,Midtown Kingston whole-animal butcher shop,2026-06-16
Hemlock Hill Farm,Cortlandt Manor,NY,,butchers,small_market_local_dominance,https://hvmag.com/food/hudson-valley-butcher-shops/,"farm retail/share - family farm with butcher shop selling own pasture-raised beef, pork, lamb and poultry",2026-06-16
Scott's Five Star Meat Center,Commack,NY,,butchers,press_awards_recent_momentum,https://www.patch.com/new-york/commack/scotts-five-star-meat-center-commack-named-best-butcher-li,Named Best Butcher on Long Island in 2025 FourLeaf Best of LI Awards,2026-06-16
Prime Time Butcher,Hauppauge,NY,https://orderprimetime.com/,butchers,seasonal_preorder_calendar,https://orderprimetime.com/shop-thanksgiving/,LI butcher with dry-aged prime standing rib roast and Thanksgiving turkey-roast preorders,2026-06-16
Thoma Meats,Saxonburg,PA,,butchers,small_market_local_dominance,https://www.pittsburghmagazine.com/pittsburghs-essential-butcher-shops-and-meat-counters/,77-year-old western PA butcher and USDA processing facility,2026-06-16
Fisher's Butcher Shop,Ronks,PA,,butchers,small_market_local_dominance,https://justplainbusiness.com/fishers-butcher-shop/,Lancaster County PA Dutch-country butcher shop,2026-06-16
Rocky Ridge Meats,Elizabethtown,PA,,butchers,small_market_local_dominance,https://reallancastercounty.com/rocky-ridge-meats/,"Lancaster County custom pork processor making sausages, scrapple, kielbasa, smoked ham",2026-06-16
