name,city,state,website,vertical,source_strategy,source_url,evidence,date_added
Little Bread Company,Fayetteville,AR,,bakeries,state_sweep_best_of,https://www.yelp.com/search?find_desc=sourdough+bread&find_loc=Fayetteville,+AR,"Top-rated Fayetteville artisan sourdough bread bakery",2026-06-16
Frenchie Made In The Ozarks,Fayetteville,AR,,bakeries,ethnic_french_boulangerie,https://www.yelp.com/search?find_desc=sourdough+bread&find_loc=Fayetteville,+AR,"French-style Fayetteville bakery among top sourdough bread options in NW Arkansas",2026-06-16
Stone Mill Bread & Flour Company,Fayetteville,AR,,bakeries,language_lane_stone_milled,https://www.yelp.com/search?find_desc=sourdough+bread&find_loc=Fayetteville,+AR,"Stone-milled artisan bread and flour bakery among top sourdough options in Fayetteville",2026-06-16
Dough-Re-Mi,Meridian,MS,,bakeries,sold_out_demand_signals,https://www.wtok.com/2025/09/09/sourdough-storefront-opens-meridian/,"Sourdough storefront that opened in Meridian in Sept 2025 on 4th Street, founder bakes gut-friendly fermented sourdough",2026-06-16
The Sour Crumb,Madison,AL,https://thesourcrumb.com/,bakeries,language_lane_naturally_leavened,https://thesourcrumb.com/,"Small-batch artisan bakery serving Madison AL where every loaf is naturally leavened with clean quality ingredients",2026-06-16
Bolivar Bread,Harpers Ferry,WV,https://www.bolivarbread.com/,bakeries,state_sweep_best_of,https://www.bolivarbread.com/,"Woman-owned small-batch artisan bakery in uptown Harpers Ferry offering freshly baked bread including seeded sourdough",2026-06-16
Rising Creek Bakery,Morgantown,WV,https://risingcreekbakery.com/,bakeries,ethnic_regional_tradition,https://risingcreekbakery.com/,"Specializes in the Appalachian tradition of authentic Salt Rising Bread, sold at its Morgantown storefront",2026-06-16
Bluegrass Baking Company,Lexington,KY,,bakeries,state_sweep_best_of,https://thebluegrassvillageblog.com/the-top-ten-places-to-get-fresh-sourdough-bread-in-kentucky/,"Lexington bakery serving sourdough for over 20 years with crispy crust, chewy crumb and tangy flavor",2026-06-16
North South Baking Company,Covington,KY,,bakeries,state_sweep_best_of,https://thebluegrassvillageblog.com/the-top-ten-places-to-get-fresh-sourdough-bread-in-kentucky/,"Popular Covington bakery focusing on fresh local ingredients with sourdough bread and croissants",2026-06-16
Wild Lab Bakery,Lexington,KY,https://www.wildlabbakery.com/,bakeries,language_lane_naturally_leavened,https://www.wildlabbakery.com/,"Small-batch artisan bakery that opened a bread shop storefront in February 2024",2026-06-16
123Dough Bakery,Pound Ridge,NY,https://123dough.com/,bakeries,affluent_suburb,https://www.yelp.com/search?find_desc=Sourdough&find_loc=Westchester+County,+NY,"Pound Ridge artisan bakery using long natural fermentation techniques, top sourdough in Westchester County",2026-06-16
The Kneaded Bread,Port Chester,NY,,bakeries,affluent_suburb,https://www.yelp.com/search?find_desc=Sourdough&find_loc=Westchester+County,+NY,"Featured among the top sourdough bakeries in Westchester County",2026-06-16
Duck Island Bread Company,Huntington,NY,,bakeries,language_lane_naturally_leavened,https://www.longisland.com/news/07-07-20/10-bake-shops-on-long-island-to-get-the-best-bread.html,"Huntington bakery founded by a baker who studied in France and Germany, making most breads naturally leavened in small batches",2026-06-16
Blue Duck Bakery Cafe,Southampton,NY,https://blueduckbakerycafe.com/artisan-breads/,bakeries,affluent_suburb,https://blueduckbakerycafe.com/artisan-breads/,"North Fork bakery using 20-year-old levains and wild yeast from surrounding waters, vineyards and farms across multiple East End storefronts",2026-06-16
Fritzsche's Bakery,East Hampton,NY,,bakeries,affluent_suburb,https://www.longisland.com/news/07-07-20/10-bake-shops-on-long-island-to-get-the-best-bread.html,"East Hampton bakery praised for its sourdough and pumpernickel breads",2026-06-16
Wave Hill Breads,Norwalk,CT,,bakeries,language_lane_fresh_milled,https://mofflylifestylemedia.com/how-flour-water-salt-bread-became-fairfield-countys-favorite-artisan-bakery/,"Named to Food & Wine's Best Bread in Every State and 100 Best Bakeries in America; mills fresh organic whole grains in-house daily with up to 72-hour ferment",2026-06-16
Allegheny Bread Company,Ardmore,PA,https://alleghenybreadcompany.com/,bakeries,affluent_suburb,https://alleghenybreadcompany.com/,"Artisan bakery serving the Main Line and Chester County with freshly baked sourdough bread, voted Best Bakery on the Main Line",2026-06-16
Crossroads Bake Shop,Doylestown,PA,,bakeries,affluent_suburb,https://wanderlog.com/list/geoCategory/447834/best-bakeries-in-bucks-county,"Doylestown bake shop renowned for its selection of artisan breads and pastries in Bucks County",2026-06-16
Meadowlark Bakery & Cafe,Warminster,PA,https://meadowlarkbakerycafe.com/,bakeries,affluent_suburb,https://meadowlarkbakerycafe.com/,"Warminster bakery offering house-made sourdough loaves, bagels and daily bread in Bucks County",2026-06-16
As Kneaded Bakery,San Leandro,CA,https://www.askneadedbakery.com/,bakeries,language_lane_naturally_leavened,https://www.kqed.org/bayareabites/83695/best-breads-baa-area,"Arguably the most serious bread bakery in the East Bay with naturally leavened extra-tangy miche and caramelized baguettes",2026-06-16
Morell's Bread,Berkeley,CA,https://morellsbread.com/about/,bakeries,affluent_suburb,https://morellsbread.com/about/,"West Berkeley bakery baking traditional sourdough breads since 2000, started at Headlands Center for the Arts in Marin",2026-06-16
Base Camp Bakery,Oakland,CA,https://www.basecampbakery.com/,bakeries,language_lane_heritage_grain,https://www.basecampbakery.com/,"Queer Korean-Chicana-owned artisanal bakery focused on naturally leavened bread made with organic whole grains grown in California",2026-06-16
61 Hundred Bread,Santa Ana,CA,,bakeries,affluent_suburb,https://haasunlimited.com/2025/11/the-best-bakeries-in-orange-county-right-now/,"Karlo Evaristo's bakery opened its first brick-and-mortar in Santa Ana, OC's essential stop for perfectly fermented sourdough batards",2026-06-16
Moses Bread,Tustin,CA,,bakeries,affluent_suburb,https://www.yelp.com/search?find_desc=Sourdough+Bread&find_loc=Orange+County,+CA,"Top of Yelp's Orange County sourdough listings, baker Dean Kim praised for fabulous sourdough",2026-06-16
Buttered Up Bakery,Scottsdale,AZ,https://butteredupbakery.com/product/sourdough-bread/,bakeries,language_lane_heritage_grain,https://butteredupbakery.com/product/sourdough-bread/,"Artisanal 72-hour fermented sourdough using Sonoran winter wheat and a touch of rye, open daily on Scottsdale Rd",2026-06-16
Lior The Baker,Scottsdale,AZ,,bakeries,affluent_suburb,https://www.yelp.com/search?find_desc=Sourdough+Bread&find_loc=Scottsdale,+AZ,"Scottsdale bakery on Frank Lloyd Wright Blvd recognized for artisan baking",2026-06-16
Fresh Baguette,Bethesda,MD,,bakeries,ethnic_french_boulangerie,https://bethesdamagazine.com/2022/04/25/breads-we-love-from-bethesda-and-rockville-bakeries/,"Founded 2013 by French baker Florent de Felcourt, baguettes made from organic flour leavened with sourdough starter over a 24-hour ferment",2026-06-16
Breads Unlimited,Bethesda,MD,https://breadsunlimited.com/,bakeries,affluent_suburb,https://breadsunlimited.com/,"Bethesda bakery baking fresh artisan breads daily, using a 60-year-old sourdough starter in its Russian pumpernickel",2026-06-16
Spring Mill Bread,Silver Spring,MD,,bakeries,affluent_suburb,https://www.yelp.com/search?cflt=bakeries&find_loc=Silver+Spring%2C+MD,"Top artisan bread bakery in Silver Spring praised for sourdough",2026-06-16
Breadboard Bakery,Arlington,VA,https://wanderlog.com/place/details/1551713/breadboard-bakery,bakeries,language_lane_fresh_milled,https://www.arlingtonmagazine.com/where-to-get-good-bread/,"Arlington bakery using locally sourced freshly milled grains, known for its olive sourdough",2026-06-16
Atwater,Sterling,VA,,bakeries,language_lane_fresh_milled,https://www.arlingtonmagazine.com/where-to-get-good-bread/,"Northern Virginia bakery where every step is done by hand, milling flour in-house and baking scalded rye sourdough in hearth ovens",2026-06-16
Rosetta Stone Artisan Bakery,Alexandria,VA,,bakeries,language_lane_naturally_leavened,https://www.yelp.com/search?find_desc=Sourdough+Bread+Bakery&find_loc=Alexandria%2C+VA,"Alexandria bakery making olive and preserved-lemon sourdough plus potato and rosemary-garlic loaves",2026-06-16
Circle Of Hands Sourdough Bakery,Cambridge,MA,,bakeries,affluent_suburb,https://www.yelp.com/search?find_desc=Sourdough+Bread&find_loc=Cambridge,+MA,"Ranked in the top sourdough bread bakeries in Cambridge, MA",2026-06-16
Somerville Bread Company,Somerville,MA,,bakeries,capacity_expansion,https://patch.com/massachusetts/somerville/somerville-bread-company-expand-boston,"Provides organic artisan bread to restaurants and groceries around Somerville and Boston and is expanding",2026-06-16
The Cambridge Oven,Cambridge,MA,https://wanderlog.com/place/details/1516836/the-cambridge-oven,bakeries,affluent_suburb,https://wanderlog.com/place/details/1516836/the-cambridge-oven,"Opened 2018 by Jolita, trained at The School of Artisan Food, crafting British, European and contemporary sourdoughs",2026-06-16
TGM Bread,Atlanta,GA,,bakeries,language_lane_naturally_leavened,https://diningout.com/atlanta/13-must-visit-bakeries-in-atlanta-for-artisan-bread-and-pastries/,"Dedicated bakery behind The General Muir's bread program focusing on classic deli-style and artisan baking",2026-06-16
Honey and Rye Bakehouse,St. Louis Park,MN,,bakeries,affluent_suburb,https://www.exploreminnesota.com/food-and-drink/best-bakeries-minneapolis-st-paul,"St. Louis Park bakehouse making sourdough loaves daily including its Park Sourdough Loaf",2026-06-16
Kolbe Market & Bakery,Denver,CO,,bakeries,language_lane_naturally_leavened,https://www.yelp.com/search?find_desc=Sourdough+Bread&find_loc=Denver%2C+CO,"Top-rated sourdough bakery in Denver",2026-06-16
ZUbakery,Portland,ME,,bakeries,language_lane_wood_fired,https://www.tastingtable.com/2060082/usa-bakeries-best-sourdough-bread/,"James Beard Award-winning Portland bakery with naturally leavened, wood-fired bread",2026-06-16
Freshwater Baking Co.,Brunswick,ME,https://www.freshwaterbaking.com/,bakeries,language_lane_fresh_milled,https://www.freshwaterbaking.com/,"Brunswick bakery using regional grains milled in Maine, slowly fermenting naturally leavened dough, each loaf hand-shaped",2026-06-16
Soco Bread Co,Providence,RI,,bakeries,language_lane_stone_milled,https://www.rimonthly.com/where-to-get-artisan-bread-in-rhode-island/,"Independently owned bakery with a vast selection of slow-fermentation sourdough breads made using Kenyon Grist Mill flour",2026-06-16
Seven Kings Market,Barrington,RI,https://7kingsmarket.com/,bakeries,affluent_suburb,https://7kingsmarket.com/,"Authentic micro-bakery in Barrington RI offering classic sourdough and Asian breads",2026-06-16
Mims Bakery,Salt Lake City,UT,https://mimsslc.com/,bakeries,language_lane_naturally_leavened,https://mimsslc.com/,"Salt Lake City microbakery offering fresh sourdough, baguettes and artisan-made bread",2026-06-16
Sourdough and Sage,Eagle,ID,,bakeries,affluent_suburb,https://boisedev.com/2026/04/29/farm-to-table-feel-new-artisan-bakery-opens-in-eagle/,"New farm-to-table artisan bakery opened in Eagle ID serving fresh-baked sourdough breads and baked goods",2026-06-16
Bet on Bread,Las Vegas,NV,https://betonbread.com/,bakeries,language_lane_fresh_milled,https://betonbread.com/,"Fresh-milled organic naturally leavened sourdough, milling grains by hand and cold fermenting every loaf 60 to 75 hours",2026-06-16
Rooted Bakery,North Las Vegas,NV,https://www.rootedbakeryco.com/,bakeries,language_lane_naturally_leavened,https://www.rootedbakeryco.com/,"Handcrafted organic sourdough using slow fermentation and traditional techniques",2026-06-16
Bread Day,Las Vegas,NV,https://bread-day.com/,bakeries,language_lane_naturally_leavened,https://bread-day.com/,"Baking naturally leavened sourdough bread in Las Vegas since 2012, owner-baker Isabela Moraes",2026-06-16
Vegas Sourdough,Las Vegas,NV,,bakeries,language_lane_naturally_leavened,https://nextdoor.com/pages/vegas-sourdough-las-vegas-nv-1/,"Artisan sourdough using just flour, water and time",2026-06-16
Maui Wild Crust,Kihei,HI,https://mauiwildcrust.com/,bakeries,language_lane_naturally_leavened,https://mauiwildcrust.com/,"Artisan sourdough bread bakery in Maui, Hawaii",2026-06-16
Babes Bakery,Honolulu,HI,https://www.babesbakeryhawaii.com/,bakeries,language_lane_naturally_leavened,https://www.babesbakeryhawaii.com/,"Kaimuki neighborhood bakery making artisan sourdough with a house-cultured starter and three-day fermentation",2026-06-16
La Tour Bakehouse,Honolulu,HI,,bakeries,affluent_suburb,https://www.yelp.com/search?find_desc=Sourdough+Bread&find_loc=Honolulu%2C+HI,"Highly ranked Honolulu artisan bread and sourdough bakehouse",2026-06-16
